"I_Id","Código_DANE","Año","Indicador","Fuente_Entidad","Fuente_Recurso","Entidad_Territorial","Departamento","Es_Municipio","ODS","Tipo_Acumulación","Unidad_Medida","DNP","Seguimiento.Nombre"
"7.01","73,024","2,021","77.55","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Alpujarra","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,687","2,021","84.63","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Santuario","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,682","2,021","97.33","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Santa Rosa De Cabal","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,594","2,021","98.13","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quinchía","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,572","2,021","76.49","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pueblo Rico","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,456","2,021","78.6","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Mistrató","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,440","2,021","86.05","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marsella","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,400","2,021","98.19","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Virginia","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,383","2,021","84.31","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Celia","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,318","2,021","91","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Guática","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,088","2,021","89.01","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Belén De Umbría","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,075","2,021","99.01","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Balboa","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,045","2,021","79.16","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Apía","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66,001","2,021","98.94","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pereira","Risaralda","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,690","2,021","79.58","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Salento","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,594","2,021","97.51","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quimbaya","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,548","2,021","79.08","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pijao","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,470","2,021","99.05","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Montenegro","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,401","2,021","90.07","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Tebaida","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,302","2,021","84.22","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Génova","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,272","2,021","91.59","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Filandia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,212","2,021","87.55","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Córdoba","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,190","2,021","95.28","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Circasia","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,130","2,021","91.21","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Calarcá","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63,111","2,021","73.57","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Buenavista","Quindío","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,877","2,021","99.62","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Viterbo","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,873","2,021","83.01","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villamaría","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,867","2,021","93.86","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Victoria","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,665","2,021","95.11","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San José","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,662","2,021","87.98","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Samaná","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,653","2,021","73.75","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Salamina","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,616","2,021","97.74","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Risaralda","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,541","2,021","77.07","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pensilvania","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,524","2,021","84.16","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Palestina","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,513","2,021","96.05","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Pácora","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,486","2,021","82.26","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Neira","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,446","2,021","95.77","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marulanda","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,444","2,021","95.28","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Marquetalia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,433","2,021","81.46","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Manzanares","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,388","2,021","77.6","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Merced","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,380","2,021","88.85","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","La Dorada","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,272","2,021","82.52","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Filadelfia","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,088","2,021","90.72","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Belalcázar","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,050","2,021","94.01","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aranzazu","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,042","2,021","85.48","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Anserma","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,013","2,021","97.69","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Aguadas","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17,001","2,021","84.88","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Manizales","Caldas","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","66","2,021","98.04","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Risaralda","Risaralda","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","63","2,021","98.44","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Quindío","Quindío","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","17","2,021","88.07","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Caldas","Caldas","No","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,873","2,022","84.61","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villarrica","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,870","2,022","71.77","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Villahermosa","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,861","2,022","95.21","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Venadillo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,854","2,022","61.97","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Valle De San Juan","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,770","2,022","91.7","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Suárez","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,686","2,022","97.93","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Santa Isabel","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,675","2,022","95.04","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","San Antonio","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,622","2,022","77.11","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Roncesvalles","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,616","2,022","85.09","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Rioblanco","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,563","2,022","91.61","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Prado","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,547","2,022","84.33","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Piedras","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,504","2,022","77.16","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Ortega","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,483","2,022","83.64","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Natagaima","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,461","2,022","69.76","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Murillo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,352","2,022","99.29","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Icononzo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,349","2,022","99.19","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Honda","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
"7.01","73,347","2,022","93.42","Unidad de Planificación Minero Energética - UPME","Indice de Cobertura de Energía Eléctrica - ICEE","Herveo","Tolima","Si","7","Capacidad","Porcentaje","Si","Cobertura de energía eléctrica"
